instrument,rsi_period,threshold,exit,stop,n_trades,win_rate,expectancy_pct,profit_factor,max_dd_pct,tim_pct,ann_ret_pct,ann_over_tim
^HSI,2,15,close>5SMA,2xATR,287,56.44599303135889,-0.30323960778094966,0.7058012290058859,-65.16336539276199,18.074350598848966,-3.645286567741346,-20.168285149749668
^HSI,2,15,RSI>65,nostop,234,57.26495726495726,-0.36032337547217724,0.6863591789230121,-67.15373509779921,22.071861875874944,-3.7739667109925934,-17.09854262506792
^HSI,2,15,RSI>65,2xATR,278,56.11510791366906,-0.2873028753522353,0.7353488136413159,-62.490596015255775,19.272048530097994,-3.3954109923304943,-17.618319023157987
^HSI,2,15,time3d,nostop,305,43.278688524590166,-0.3480208756778856,0.6974510534099809,-70.17346302016423,18.97651267693265,-4.4625712322441835,-23.516287255817915
^HSI,2,15,time3d,2xATR,318,42.76729559748428,-0.3500595448465466,0.6929123656470255,-72.60840385601377,18.9920671955203,-4.624532287473193,-24.34981005418932
^HSI,2,20,close>5SMA,nostop,287,54.00696864111498,-0.561077938207105,0.5436140140515534,-83.54121160699782,23.658422771815214,-6.735136400675856,-28.46823926360623
^HSI,2,20,close>5SMA,2xATR,337,54.3026706231454,-0.4351560432711385,0.6118103603485537,-79.60040793921817,20.98304557473946,-5.924619675145171,-28.23527049036939
^HSI,2,20,RSI>65,nostop,265,54.339622641509436,-0.5311982989449275,0.5817412259127357,-80.72120214135045,25.52496500233318,-5.955101848865274,-23.33049956511569
^HSI,2,20,RSI>65,2xATR,322,54.347826086956516,-0.4262074135432374,0.6385799436240379,-77.84913171260486,22.27407061751439,-5.596427622678735,-25.125302504330712
^HSI,2,20,time3d,nostop,359,41.22562674094708,-0.5183338522247857,0.5853123880862952,-86.44186418556741,22.336288691864986,-7.5224031369615085,-33.67794552056096
^HSI,2,20,time3d,2xATR,374,40.64171122994652,-0.47723970554491707,0.6018549119539278,-84.9924657108448,22.305179654689688,-7.1535063175558244,-32.07105447389567
^HSI,2,30,close>5SMA,nostop,366,53.825136612021865,-0.5872824229633281,0.5060725478140049,-91.00195025850275,29.366931093482656,-8.784340704915184,-29.91235508045536
^HSI,2,30,close>5SMA,2xATR,433,53.34872979214781,-0.4564128092247376,0.5794861363669886,-88.10221215685684,26.427127080416863,-7.85689910188011,-29.730432210704663
^HSI,2,30,RSI>65,nostop,332,53.6144578313253,-0.632063483428452,0.508748122157826,-90.64722435831958,31.684554363042466,-8.622022123319084,-27.212066878163174
^HSI,2,30,RSI>65,2xATR,405,53.827160493827165,-0.47116406251228937,0.5952021891625,-87.42324010743548,27.811479234717684,-7.629023625488407,-27.431204076210832
^HSI,2,30,time3d,nostop,465,42.58064516129032,-0.3961702951431437,0.6578888353813058,-86.66923864023714,28.931404573028463,-7.543898477679534,-26.075120060753616
^HSI,2,30,time3d,2xATR,477,41.92872117400419,-0.38105554562289773,0.6631622329163687,-85.99745107069992,28.52698708974957,-7.36555040082183,-25.819587528289826
^HSI,3,5,close>5SMA,nostop,26,53.84615384615385,-0.5552033279954038,0.6595210755152114,-31.75342663950933,2.504277492611604,-0.647375290415797,-25.85078100672769
^HSI,3,5,close>5SMA,2xATR,27,44.44444444444444,-0.8040017632120207,0.5077786875782228,-26.552368977196352,1.726551563229118,-0.9019057627682514,-52.23740674628008
^HSI,3,5,RSI>65,nostop,26,69.23076923076923,0.3947312443852811,1.302165786367571,-31.75342663950933,3.5930937937470833,0.3097613071005201,8.621019235278112
^HSI,3,5,RSI>65,2xATR,27,51.85185185185185,-0.4773537436487888,0.7378388867916935,-21.974198925795008,2.3642868253227562,-0.5757786937903187,-24.3531659366971
^HSI,3,5,time3d,nostop,26,38.46153846153847,-0.0003930978177934164,0.9996358364110945,-12.198555624809737,1.61766993311557,-0.04250963920082729,-2.6278314463665255
^HSI,3,5,time3d,2xATR,27,33.33333333333333,-0.5644952024453216,0.6152159492752067,-22.800799737053033,1.5710063773526208,-0.6455132662458674,-41.089156323709716
^HSI,3,10,close>5SMA,nostop,81,55.55555555555556,-0.027259287983920712,0.9737558133270348,-31.753426639509318,6.703997511277025,-0.23133617783123173,-3.4507199240765405
^HSI,3,10,close>5SMA,2xATR,87,51.724137931034484,-0.17752974883733277,0.8365158204304889,-27.67706046614904,5.475190542852699,-0.7196321643522241,-13.143509047217181
^HSI,3,10,RSI>65,nostop,76,67.10526315789474,0.4088003543089379,1.3867289296620537,-31.753426639509318,10.032664489034063,1.0481031280290098,10.446906992400782
^HSI,3,10,RSI>65,2xATR,85,61.1764705882353,0.10129778134221883,1.0775854654606507,-35.32102299513787,7.761704775237206,0.16181046910062058,2.0847284686330454
^HSI,3,10,time3d,nostop,87,41.37931034482759,-0.23362048175280878,0.7801015017245384,-32.475332693846795,5.412972468502099,-0.9083529604593577,-16.781037881589686
^HSI,3,10,time3d,2xATR,88,39.77272727272727,-0.3186292472609656,0.7062107400208103,-33.95072989080177,5.257427282625603,-1.1975107552697595,-22.777504868725693
^HSI,3,15,close>5SMA,nostop,136,59.55882352941176,-0.11576430226371509,0.8958047577669926,-51.37342506423232,10.8570539741795,-0.97202237841435,-8.952910989721856
^HSI,3,15,close>5SMA,2xATR,150,58.666666666666664,-0.03246334701254201,0.9663816471841468,-31.950499659860675,9.301602115414529,-0.3770010079039099,-4.053076053201065
^HSI,3,15,RSI>65,nostop,125,65.60000000000001,0.20783068466668234,1.1724105215800271,-40.96167006744452,16.098926738217454,0.6414882851694337,3.984664913385786
^HSI,3,15,RSI>65,2xATR,144,62.5,0.15541300449360695,1.125235493125384,-24.371850811172425,12.848032353398661,0.5965660276427087,4.643248173989074
^HSI,3,15,time3d,nostop,156,41.66666666666667,-0.07651444255892628,0.9245779791671456,-25.746005565502163,9.70601959869342,-0.6761304520250033,-6.966094032161453
^HSI,3,15,time3d,2xATR,159,41.509433962264154,-0.07727744789065367,0.9216800498743304,-22.647978351738796,9.550474412816923,-0.6749663721138277,-7.067359619413352
^HSI,3,20,close>5SMA,nostop,180,56.111111111111114,-0.42779534203987474,0.6394663142040543,-67.18192763635817,14.730129102504277,-3.4405424173961197,-23.357177615036594
^HSI,3,20,close>5SMA,2xATR,202,54.45544554455446,-0.3404216639147277,0.678409456733384,-54.78229428901131,12.723596204697465,-2.872649369534741,-22.577338382321333
^HSI,3,20,RSI>65,nostop,154,62.33766233766234,-0.19559923198937673,0.851847604484903,-51.57068366757436,19.95644734795458,-1.6680525483316333,-8.358464406254148
^HSI,3,20,RSI>65,2xATR,187,58.288770053475936,-0.20704022033311364,0.8400555150208874,-41.299400769899755,16.036708663866854,-1.806180078223496,-11.262785376235554
^HSI,3,20,time3d,nostop,218,41.284403669724774,-0.2481459205659746,0.7659550535735868,-48.49299749851994,13.563540208430549,-2.3714244095709214,-17.4838159737746
^HSI,3,20,time3d,2xATR,224,41.517857142857146,-0.23867085480026848,0.775852553807398,-45.98222262685776,13.299113392440503,-2.3333389275373873,-17.54507130425481
^HSI,3,30,close>5SMA,nostop,267,54.30711610486891,-0.5539476211875244,0.5432341109284055,-81.24184531923053,22.10297091305024,-6.221857219063731,-28.149415947474125
^HSI,3,30,close>5SMA,2xATR,318,53.459119496855344,-0.4305574037464505,0.6092658018391418,-77.79529568177195,20.12754705241873,-5.545617410877712,-27.55237583812427
^HSI,3,30,RSI>65,nostop,214,60.280373831775705,-0.4401250717975309,0.6831984001054652,-69.53575677850435,28.231451236584228,-4.315811903399769,-15.287247783447448
^HSI,3,30,RSI>65,2xATR,278,57.194244604316545,-0.3190713434654825,0.7568678272961171,-66.38101014424022,24.047285736506456,-3.8305355553896914,-15.929180521086884
^HSI,3,30,time3d,nostop,341,41.05571847507331,-0.48288707282358917,0.6074968880440232,-83.26761317476533,21.216363353554208,-6.720586901905701,-31.676431959202166
^HSI,3,30,time3d,2xATR,355,40.563380281690144,-0.4367662026165814,0.6333917830803343,-81.73082724951459,21.13859076061596,-6.291904882838894,-29.765015814401217
^HSI,4,5,close>5SMA,nostop,4,25.0,-0.3579089171833969,0.21041924343890786,-4.034909866563474,0.35775392751594337,-0.0563584926038585,-15.753423867400274
^HSI,4,5,close>5SMA,2xATR,4,25.0,-1.9436039687504458,0.046778621034903274,-8.406799902978834,0.3266448903406439,-0.3090166845960862,-94.60325072705898
^HSI,4,5,RSI>65,nostop,4,75.0,0.6607902413377498,2.245078138437401,-6.1011785230946085,0.6688442992689376,0.10087328870194145,15.081729606157712
^HSI,4,5,RSI>65,2xATR,4,50.0,-1.151282050660138,0.35090003099861067,-6.508851353778667,0.4199720018665422,-0.18571692920945626,-44.2212643662072
^HSI,4,5,time3d,nostop,4,25.0,-1.3443181805025461,0.034396556503168065,-5.963513011995181,0.24887229740239541,-0.21348701998200603,-85.7817532165198
^HSI,4,5,time3d,2xATR,4,25.0,-1.3235283394254282,0.0349179878216747,-5.882341302010863,0.24887229740239541,-0.21011214856002658,-84.42568769327568
^HSI,4,10,close>5SMA,nostop,27,59.25925925925925,-0.2579811315367109,0.8313016421788709,-31.75342663950933,2.535386529786903,-0.3594030056053521,-14.17547192047122
^HSI,4,10,close>5SMA,2xATR,29,51.724137931034484,-0.5049775788891442,0.6718601966942662,-24.724408996617875,1.8665422305179653,-0.6323916652990147,-33.88038346839471
^HSI,4,10,RSI>65,nostop,26,65.38461538461539,0.23412253142823333,1.1633511298980985,-31.75342663950933,5.724062840255094,0.12055508507489154,2.1061104400719506
^HSI,4,10,RSI>65,2xATR,28,57.14285714285714,-0.12386137826213561,0.9263370784089736,-21.86899377105468,3.5619847565717846,-0.21236005265138358,-5.961846194304563
^HSI,4,10,time3d,nostop,29,44.827586206896555,0.1555589554751979,1.1573190244729867,-14.792811288680074,1.8043241561673669,0.13551004559271274,7.510293819961639
^HSI,4,10,time3d,2xATR,30,40.0,-0.3404936143382316,0.7427959880973091,-21.41668564200342,1.773215118992067,-0.44833497925435006,-25.283733172159796
^HSI,4,15,close>5SMA,nostop,62,50.0,-0.2335636891781458,0.8136357280694262,-31.753426639509318,5.444081505677399,-0.6971385412792852,-12.805439091098641
^HSI,4,15,close>5SMA,2xATR,71,47.88732394366197,-0.25667758400808244,0.7822657154831346,-29.28988748445862,4.464146834655468,-0.8132236153165384,-18.216775689442596
^HSI,4,15,RSI>65,nostop,54,62.96296296296296,0.07623938146071463,1.0498783884658243,-31.75342663950933,11.323689531808991,-0.04571479500895537,-0.40370936416562364
^HSI,4,15,RSI>65,2xATR,64,56.25,-0.24495883064577714,0.8527742249075138,-33.3095282704314,8.166122258516099,-0.7739127260536494,-9.47711412533126
^HSI,4,15,time3d,nostop,72,44.44444444444444,-0.16932170394097576,0.8468952878271591,-32.761597896462,4.479701353243117,-0.5824001252868527,-13.000869463434638
^HSI,4,15,time3d,2xATR,73,42.465753424657535,-0.22796062203884992,0.7903437555382319,-31.84644027305451,4.33971068595427,-0.7404365630661935,-17.061887684417773
^HSI,4,20,close>5SMA,nostop,120,58.333333333333336,-0.05530787821517267,0.9496333008379807,-42.93119814128937,9.441592782703376,-0.5876056563546506,-6.223586103301562
^HSI,4,20,close>5SMA,2xATR,134,56.71641791044776,0.0335957357849458,1.0362395453106226,-21.83637724683448,8.243894851454348,0.008750147962732768,0.1061409457592622
^HSI,4,20,RSI>65,nostop,100,69.0,0.15720110601420434,1.0947644646118215,-40.80888398683633,18.97651267693265,0.06632026690915893,0.3494860622614613
^HSI,4,20,RSI>65,2xATR,121,60.33057851239669,0.16416479578987722,1.1118058913004847,-21.77255740333238,14.092393840410638,0.4546477700533069,3.226192619947804
^HSI,4,20,time3d,nostop,137,38.68613138686132,-0.14405318117044372,0.858890831971913,-33.55874784453731,8.523876186032043,-0.9573674094635942,-11.231596852995342
^HSI,4,20,time3d,2xATR,141,39.00709219858156,-0.12660618627676104,0.8748964835761797,-29.361846975354144,8.399440037330844,-0.8801077250796485,-10.47817141580937
^HSI,4,30,close>5SMA,nostop,212,56.60377358490566,-0.4864080765881098,0.5904432162232531,-73.29521669658084,17.28107015087883,-4.463342903971379,-25.82793116978577
^HSI,4,30,close>5SMA,2xATR,244,54.09836065573771,-0.4004108028337439,0.6266068443358027,-65.52144006133202,15.538964069062061,-4.006705120043885,-25.784892108871013
^HSI,4,30,RSI>65,nostop,148,66.8918918918919,-0.2998294810140125,0.8143120502132476,-60.691462743307234,26.722662933582203,-2.4313349911520454,-9.098400848729046
^HSI,4,30,RSI>65,2xATR,198,60.1010101010101,-0.19544513755259812,0.8604198570474294,-42.47386246143907,21.714107948359,-1.8619807827275459,-8.574981699251712
^HSI,4,30,time3d,nostop,266,41.72932330827068,-0.374391859353541,0.6724639399067359,-67.39719248957724,16.550007777259292,-4.199544390680254,-25.374878653837737
^HSI,4,30,time3d,2xATR,275,41.45454545454545,-0.3599652689746294,0.6814933349635498,-66.36533163848475,16.3011354798569,-4.124123652185496,-25.299609694561596
^AXJO,1,5,close>5SMA,nostop,739,42.48985115020298,-0.3333376424762652,0.3671336827999417,-92.05993203571995,52.73514364423455,-11.747604584798433,-22.27661436565136
^AXJO,1,5,close>5SMA,2xATR,821,43.23995127892813,-0.2911807547948156,0.4168197317990658,-91.31767621651606,47.77646595828414,-11.355651566161118,-23.76829541154481
^AXJO,1,5,RSI>65,nostop,857,35.58926487747958,-0.3732069487125167,0.28562781202394194,-96.13145041365613,47.8551751279024,-14.867054456348905,-31.066764287485665
^AXJO,1,5,RSI>65,2xATR,898,36.191536748329625,-0.32543411866805666,0.31891817796514665,-94.83460706603354,45.67099567099567,-13.637831740867167,-29.861034427870287
^AXJO,1,5,time3d,nostop,654,41.437308868501525,-0.33172219019186105,0.5195366498802394,-89.73209001751307,51.416765053128685,-10.495057169295574,-20.411741498032953
^AXJO,1,5,time3d,2xATR,673,42.199108469539375,-0.2542380185031563,0.5961069263147544,-84.50384712544799,50.98386462022826,-8.371548719380185,-16.41999636892709
^AXJO,1,10,close>5SMA,nostop,739,42.48985115020298,-0.3333376424762652,0.3671336827999417,-92.05993203571995,52.73514364423455,-11.747604584798433,-22.27661436565136
^AXJO,1,10,close>5SMA,2xATR,821,43.23995127892813,-0.2911807547948156,0.4168197317990658,-91.31767621651606,47.77646595828414,-11.355651566161118,-23.76829541154481
^AXJO,1,10,RSI>65,nostop,857,35.58926487747958,-0.3732069487125167,0.28562781202394194,-96.13145041365613,47.8551751279024,-14.867054456348905,-31.066764287485665
^AXJO,1,10,RSI>65,2xATR,898,36.191536748329625,-0.32543411866805666,0.31891817796514665,-94.83460706603354,45.67099567099567,-13.637831740867167,-29.861034427870287
^AXJO,1,10,time3d,nostop,654,41.437308868501525,-0.33172219019186105,0.5195366498802394,-89.73209001751307,51.416765053128685,-10.495057169295574,-20.411741498032953
^AXJO,1,10,time3d,2xATR,673,42.199108469539375,-0.2542380185031563,0.5961069263147544,-84.50384712544799,50.98386462022826,-8.371548719380185,-16.41999636892709
^AXJO,1,15,close>5SMA,nostop,739,42.48985115020298,-0.3333376424762652,0.3671336827999417,-92.05993203571995,52.73514364423455,-11.747604584798433,-22.27661436565136
^AXJO,1,15,close>5SMA,2xATR,821,43.23995127892813,-0.2911807547948156,0.4168197317990658,-91.31767621651606,47.77646595828414,-11.355651566161118,-23.76829541154481
^AXJO,1,15,RSI>65,nostop,857,35.58926487747958,-0.3732069487125167,0.28562781202394194,-96.13145041365613,47.8551751279024,-14.867054456348905,-31.066764287485665
^AXJO,1,15,RSI>65,2xATR,898,36.191536748329625,-0.32543411866805666,0.31891817796514665,-94.83460706603354,45.67099567099567,-13.637831740867167,-29.861034427870287
^AXJO,1,15,time3d,nostop,654,41.437308868501525,-0.33172219019186105,0.5195366498802394,-89.73209001751307,51.416765053128685,-10.495057169295574,-20.411741498032953
^AXJO,1,15,time3d,2xATR,673,42.199108469539375,-0.2542380185031563,0.5961069263147544,-84.50384712544799,50.98386462022826,-8.371548719380185,-16.41999636892709
^AXJO,1,20,close>5SMA,nostop,739,42.48985115020298,-0.3333376424762652,0.3671336827999417,-92.05993203571995,52.73514364423455,-11.747604584798433,-22.27661436565136
^AXJO,1,20,close>5SMA,2xATR,821,43.23995127892813,-0.2911807547948156,0.4168197317990658,-91.31767621651606,47.77646595828414,-11.355651566161118,-23.76829541154481
^AXJO,1,20,RSI>65,nostop,857,35.58926487747958,-0.3732069487125167,0.28562781202394194,-96.13145041365613,47.8551751279024,-14.867054456348905,-31.066764287485665
^AXJO,1,20,RSI>65,2xATR,898,36.191536748329625,-0.32543411866805666,0.31891817796514665,-94.83460706603354,45.67099567099567,-13.637831740867167,-29.861034427870287
^AXJO,1,20,time3d,nostop,654,41.437308868501525,-0.33172219019186105,0.5195366498802394,-89.73209001751307,51.416765053128685,-10.495057169295574,-20.411741498032953
^AXJO,1,20,time3d,2xATR,673,42.199108469539375,-0.2542380185031563,0.5961069263147544,-84.50384712544799,50.98386462022826,-8.371548719380185,-16.41999636892709
^AXJO,1,30,close>5SMA,nostop,739,42.48985115020298,-0.3333376424762652,0.3671336827999417,-92.05993203571995,52.73514364423455,-11.747604584798433,-22.27661436565136
^AXJO,1,30,close>5SMA,2xATR,821,43.23995127892813,-0.2911807547948156,0.4168197317990658,-91.31767621651606,47.77646595828414,-11.355651566161118,-23.76829541154481
^AXJO,1,30,RSI>65,nostop,857,35.58926487747958,-0.3732069487125167,0.28562781202394194,-96.13145041365613,47.8551751279024,-14.867054456348905,-31.066764287485665
^AXJO,1,30,RSI>65,2xATR,898,36.191536748329625,-0.32543411866805666,0.31891817796514665,-94.83460706603354,45.67099567099567,-13.637831740867167,-29.861034427870287
^AXJO,1,30,time3d,nostop,654,41.437308868501525,-0.33172219019186105,0.5195366498802394,-89.73209001751307,51.416765053128685,-10.495057169295574,-20.411741498032953
^AXJO,1,30,time3d,2xATR,673,42.199108469539375,-0.2542380185031563,0.5961069263147544,-84.50384712544799,50.98386462022826,-8.371548719380185,-16.41999636892709
^AXJO,2,5,close>5SMA,nostop,82,57.3170731707317,0.026420919225304394,1.0626159716859875,-14.039514721608237,7.536402990948446,0.07463212582383694,0.9902884162839146
^AXJO,2,5,close>5SMA,2xATR,84,57.14285714285714,-0.1355696484771241,0.7684976178710872,-19.67158840283948,6.454151908697363,-0.5987168668704856,-9.27646072388966
^AXJO,2,5,RSI>65,nostop,81,56.79012345679012,-0.020258289107162975,0.9585085182332188,-13.528415943842276,8.89413616686344,-0.12349758060159477,-1.3885281075604086
^AXJO,2,5,RSI>65,2xATR,83,56.62650602409639,-0.18106227943245498,0.7205219573958288,-20.95231958496554,7.241243604879968,-0.7807722513547111,-10.782295058110439
^AXJO,2,5,time3d,nostop,87,49.42528735632184,-0.1779807944993297,0.7246367500505457,-24.056131037689312,6.8476977567886665,-0.8080941541171005,-11.800961181675587
^AXJO,2,5,time3d,2xATR,88,50.0,-0.18704722494176604,0.7133810032292259,-24.121826798767433,6.631247540338449,-0.8561397100882218,-12.910688447087072
^AXJO,2,10,close>5SMA,nostop,133,50.37593984962406,-0.26769681437338483,0.5657065146347467,-34.29237734461339,13.085399449035812,-1.816220139621516,-13.879745488054956
^AXJO,2,10,close>5SMA,2xATR,147,51.02040816326531,-0.30642879438681325,0.5299374443233614,-39.38829722108975,11.216056670602125,-2.2672771687884063,-20.214565915408215
^AXJO,2,10,RSI>65,nostop,131,47.32824427480916,-0.28533325989460273,0.5592249535293426,-36.032007801084376,14.87603305785124,-1.9063448069774669,-12.81487342468186
^AXJO,2,10,RSI>65,2xATR,145,48.275862068965516,-0.3449253873219451,0.5228053800968011,-42.605340502709396,12.219598583234948,-2.516783286075641,-20.59628447638713
^AXJO,2,10,time3d,nostop,151,40.397350993377486,-0.3911154335044981,0.46953498484079464,-46.76091141624488,11.885084612357339,-2.9623903375911698,-24.925277641785307
^AXJO,2,10,time3d,2xATR,156,40.38461538461539,-0.32382181150783385,0.5166822689687733,-42.17204059916839,11.648957103502559,-2.535818229763187,-21.768628789960328
^AXJO,2,15,close>5SMA,nostop,204,51.470588235294116,-0.22449851080302138,0.6122501688643714,-39.009152478812034,19.303423848878396,-2.3393856079418462,-12.119019020958676
^AXJO,2,15,close>5SMA,2xATR,226,51.76991150442478,-0.2539437686624973,0.5856739829774539,-45.266511418049106,16.666666666666664,-2.889734096610841,-17.33840457966505
^AXJO,2,15,RSI>65,nostop,191,51.30890052356021,-0.24497232539186106,0.6015987592517722,-39.13489871731725,20.916961826052734,-2.386754493435572,-11.410617437102143
^AXJO,2,15,RSI>65,2xATR,216,52.31481481481482,-0.27186665889825873,0.5909383432858148,-46.073394938606384,17.650531286894925,-2.961224848350541,-16.776972886641527
^AXJO,2,15,time3d,nostop,230,41.30434782608695,-0.2979848939442576,0.5678237129388884,-51.500394793713134,18.103109012199923,-3.455368947318871,-19.087157598124456
^AXJO,2,15,time3d,2xATR,239,41.00418410041841,-0.26708985830579196,0.5957772903471156,-49.490625104532526,17.74891774891775,-3.2153125607479405,-18.11554150079937
^AXJO,2,20,close>5SMA,nostop,255,52.94117647058824,-0.2212085391652345,0.6240116946303008,-45.52536971811414,23.947264856355766,-2.8799807134062605,-12.026345099039126
^AXJO,2,20,close>5SMA,2xATR,288,53.125,-0.20147393091588403,0.6446773044883526,-46.030407612939825,21.172766627312082,-2.9373056058429325,-13.873036327968201
^AXJO,2,20,RSI>65,nostop,232,54.310344827586206,-0.2426091677402085,0.6181871768274937,-45.163482099572526,25.285320739866197,-2.8770889505361774,-11.378494977918173
^AXJO,2,20,RSI>65,2xATR,272,54.779411764705884,-0.22339826118617728,0.6434256533281161,-47.95192365778897,22.018890200708384,-3.0785474490799603,-13.98139243630416
^AXJO,2,20,time3d,nostop,295,42.3728813559322,-0.2979245019780031,0.5694303816469245,-60.40560038160543,23.219205037386857,-4.416977871292871,-19.022950459246076
^AXJO,2,20,time3d,2xATR,306,42.48366013071895,-0.22372895612760998,0.6399378587155009,-52.03106678676954,22.96340023612751,-3.457895375581055,-15.05828988749179
^AXJO,2,30,close>5SMA,nostop,342,53.216374269005854,-0.27116443099380094,0.5502714854210065,-62.153141411239666,31.03109012199921,-4.6560113686529565,-15.004343548189173
^AXJO,2,30,close>5SMA,2xATR,393,52.16284987277354,-0.23089002609082476,0.5950689086979175,-61.84912530116815,28.059818968909877,-4.528811841894342,-16.139846970902557
^AXJO,2,30,RSI>65,nostop,315,53.333333333333336,-0.2753953310353453,0.5693014771943185,-59.84447248136284,32.74301456119638,-4.375656852957144,-13.363634691543393
^AXJO,2,30,RSI>65,2xATR,376,52.3936170212766,-0.2401497814150743,0.6129862655954491,-61.56884581193345,29.26013380558835,-4.522662294284185,-15.45673825121199
^AXJO,2,30,time3d,nostop,394,43.65482233502538,-0.32770941050607433,0.5452013294494658,-74.2955431920995,31.011412829594647,-6.428581727392279,-20.729728641248453
^AXJO,2,30,time3d,2xATR,408,42.64705882352941,-0.2404505946151828,0.6240931596006981,-65.3332230037469,30.55883510428965,-4.906208019748171,-16.05495760229247
^AXJO,3,5,close>5SMA,nostop,11,63.63636363636363,0.559758111305679,2.932371554385208,-3.1925986619047553,0.8264462809917356,0.30065526891713823,36.37928753897373
^AXJO,3,5,close>5SMA,2xATR,11,63.63636363636363,0.2933004527112214,1.5273937611220445,-4.076442505700861,0.7870916961826053,0.15227452853314727,19.34647885013636
^AXJO,3,5,RSI>65,nostop,10,70.0,0.9458256374297435,3.609877041765769,-3.6632989138955963,1.6922471467926012,0.459709329232183,27.165614083232025
^AXJO,3,5,RSI>65,2xATR,11,72.72727272727273,0.7213537279184229,2.2037006082650423,-3.809268916099595,1.3774104683195594,0.3808612199024397,27.65052456491712
^AXJO,3,5,time3d,nostop,11,72.72727272727273,0.23796133677032857,1.5129165814014007,-3.4828272511163605,0.8658008658008658,0.12356990492146114,14.272324018428762
^AXJO,3,5,time3d,2xATR,11,72.72727272727273,0.2448678719179381,1.535779380376186,-3.4073975800030354,0.8658008658008658,0.12744853705812798,14.72030603021378
^AXJO,3,10,close>5SMA,nostop,50,62.0,0.14312190237358108,1.3775795263025243,-13.741723268535411,4.4864226682408495,0.3321700170447306,7.403894853602285
^AXJO,3,10,close>5SMA,2xATR,51,60.78431372549019,0.13060272424841743,1.3196972239220754,-10.378126887388838,4.033844942935852,0.31025286487238457,7.69124419161687
^AXJO,3,10,RSI>65,nostop,48,64.58333333333334,0.310239005966477,1.661457279922383,-12.845562196878335,9.071231798504526,0.7053363135659962,7.775529599875039
^AXJO,3,10,RSI>65,2xATR,51,58.82352941176471,0.11745532470176034,1.181759752839475,-11.382060029970976,7.634789452971272,0.26246573981341115,3.4377600250818436
^AXJO,3,10,time3d,nostop,53,54.71698113207547,-0.017525788442782853,0.9651050348534317,-13.76879322912562,4.171585989767808,-0.06606606033969786,-1.5837156539921913
^AXJO,3,10,time3d,2xATR,53,54.71698113207547,-0.06207606035491028,0.8864727404011654,-15.712638838074755,3.994490358126722,-0.1850781136633617,-4.633334845503469
^AXJO,3,15,close>5SMA,nostop,100,54.0,0.0018868140625280872,1.0041964806790435,-13.962853407914066,9.405745769382133,-0.03220656590433579,-0.3424137404306161
^AXJO,3,15,close>5SMA,2xATR,106,52.83018867924528,-0.14476101181108975,0.7559214167051937,-22.33235117075293,8.264462809917356,-0.804267214919907,-9.731633300530875
^AXJO,3,15,RSI>65,nostop,91,62.637362637362635,0.2276339235205998,1.4645064991134433,-14.655184698797562,15.68280204643841,0.9654216882344802,6.1559259969982785
^AXJO,3,15,RSI>65,2xATR,101,52.475247524752476,-0.12154907674088322,0.8485230427837582,-22.189866236326672,12.475403384494294,-0.6772316274880841,-5.42853490677357
^AXJO,3,15,time3d,nostop,112,46.42857142857143,-0.12494835864534563,0.8066706629662649,-20.743203840587533,8.81542699724518,-0.7601254936944524,-8.622673569096444
^AXJO,3,15,time3d,2xATR,114,45.614035087719294,-0.11525228406881691,0.8158137957617747,-22.288986815310906,8.658008658008658,-0.7089567409742759,-8.188450358252886
^AXJO,3,20,close>5SMA,nostop,131,49.61832061068702,-0.2987664982428586,0.5451296650714175,-36.37755163603894,13.223140495867769,-1.9897604068440322,-15.047563076757994
^AXJO,3,20,close>5SMA,2xATR,148,50.0,-0.31711596575192985,0.5411770119083891,-40.42014317846833,11.471861471861471,-2.3630782924832006,-20.598908889193183
^AXJO,3,20,RSI>65,nostop,117,59.82905982905983,-0.02486765808335151,0.9592514561722603,-18.627266226702655,20.110192837465565,-0.2305026472960492,-1.1461980954584363
^AXJO,3,20,RSI>65,2xATR,141,53.90070921985816,-0.2589353144124734,0.6896475968933103,-33.232941741110466,16.292798110979927,-1.8839932168297713,-11.563349671411713
^AXJO,3,20,time3d,nostop,155,38.70967741935484,-0.3749958254687671,0.5195084115118235,-46.996304840615345,12.199921290830382,-2.932579158474524,-24.037689166721826
^AXJO,3,20,time3d,2xATR,161,39.130434782608695,-0.3082590381305419,0.5710528843185217,-41.61728449178684,12.04250295159386,-2.507376726929711,-20.82105968342613
^AXJO,3,30,close>5SMA,nostop,236,55.08474576271186,-0.24732766045703114,0.602930783191758,-46.51067836417386,22.471467926013382,-2.9785712308054935,-13.254902797682588
^AXJO,3,30,close>5SMA,2xATR,274,54.74452554744526,-0.20746552309149932,0.6408697881454241,-45.01030648138398,20.011806375442738,-2.8768816329799662,-14.375921788401365
^AXJO,3,30,RSI>65,nostop,186,63.44086021505376,-0.07307406863865462,0.8847065291157348,-22.4634825958128,29.10271546635183,-0.8029581415776699,-2.759048867814549
^AXJO,3,30,RSI>65,2xATR,239,59.83263598326359,-0.13159039293928393,0.8095942227937205,-30.149351728578466,24.69500196772924,-1.6734143316939787,-6.776327994955219
^AXJO,3,30,time3d,nostop,280,42.5,-0.3280561935323801,0.5455289727930447,-61.73034975807715,22.03856749311295,-4.623709949128507,-20.980083894170598
